Timestamp,AHU-2 AvgCcoilTmp,AHU-2 AvgMaTmp,AHU-2 ChwEnTmp,AHU-2 ChwVlvPos,AHU-2 MaTmp1,AHU-2 OaFl,AHU-2 OaTmp,AHU-2 SaFanASts,AHU-2 SaFanBSts,AHU-2 SaFanCSts,AHU-2 SaFanDSts,AHU-2 SaFanESts,AHU-2 SaFanFSts,AHU-2 SaFl,AHU-2 SaTmp
2025-06-06 08:00:00,52.46925354003906,70.05384826660156,35.0,11.075885772705078,69.6153793334961,146.25,70.20999908447266,1.0,1.0,1.0,1.0,1.0,1.0,14455.740234375,54.06156539916992
2025-06-06 08:15:00,52.3769416809082,70.26153564453125,35.0,11.218482971191406,69.75383758544922,165.75,70.29000091552734,1.0,1.0,1.0,1.0,1.0,1.0,14623.439453125,54.0153694152832
2025-06-06 08:30:00,52.469215393066406,70.33078002929688,35.0,11.042537689208984,69.84616088867188,3389.75,70.30000305175781,1.0,1.0,1.0,1.0,1.0,1.0,14329.96484375,53.96920394897461
2025-06-06 08:45:00,52.4922981262207,70.35383605957031,35.0,11.175968170166016,69.80003356933594,3549.0,70.44999694824219,1.0,1.0,1.0,1.0,1.0,1.0,14409.623046875,54.0153694152832
2025-06-06 09:00:00,52.40000915527344,70.4461669921875,35.0,11.272377014160156,69.98458099365234,2590.25,71.1500015258789,1.0,1.0,1.0,1.0,1.0,1.0,13445.34765625,54.0153694152832
2025-06-06 09:15:00,52.3769416809082,70.51539611816406,35.0,10.949050903320312,70.0307846069336,146.25,71.26000213623047,1.0,1.0,1.0,1.0,1.0,1.0,14455.740234375,53.92307662963867
2025-06-06 09:30:00,52.423072814941406,70.86154174804688,35.0,11.151741027832031,70.30769348144531,94.25,72.31999969482422,1.0,1.0,1.0,1.0,1.0,1.0,14376.08203125,54.107696533203125
2025-06-06 09:45:00,52.353843688964844,71.06922912597656,35.0,11.257427215576172,70.53848266601562,3627.000244140625,73.449951171875,1.0,1.0,1.0,1.0,1.0,1.0,13784.9404296875,54.0153694152832
2025-06-06 10:00:00,52.446136474609375,71.39231872558594,35.0,11.298477172851562,70.81539154052734,3012.75,73.55999755859375,1.0,1.0,1.0,1.0,1.0,1.0,14556.359375,54.0153694152832
2025-06-06 10:15:00,52.469215393066406,71.64614868164062,35.0,11.14584732055664,71.00001525878906,165.75,74.3499984741211,1.0,1.0,1.0,1.0,1.0,1.0,14422.2001953125,54.0153694152832
2025-06-06 10:30:00,52.653839111328125,71.89999389648438,35.0,11.856483459472656,71.27692413330078,4797.0,74.7300033569336,1.0,1.0,1.0,1.0,1.0,1.0,15373.8974609375,54.107696533203125
2025-06-06 10:45:00,52.28459930419922,72.03848266601562,35.0,13.711315155029297,71.41541290283203,4306.25,77.4034652709961,1.0,1.0,1.0,1.0,1.0,1.0,16384.2890625,53.92307662963867
2025-06-06 11:00:00,52.42306900024414,72.22306823730469,35.0,13.78524398803711,71.5538330078125,4049.500244140625,77.30999755859375,1.0,1.0,1.0,1.0,1.0,1.0,16757.421875,54.06156539916992
2025-06-06 11:15:00,52.44615173339844,72.68460083007812,35.0,12.626750946044922,72.01536560058594,3575.0,78.63999938964844,1.0,1.0,1.0,1.0,1.0,1.0,15294.240234375,54.06156539916992
